"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1981-Q2","Q2-1981","GBP","Pound Sterling","0","Units",,,275608975070.445,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1981-Q3","Q3-1981","GBP","Pound Sterling","0","Units",,,283782404660.325,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1981-Q4","Q4-1981","GBP","Pound Sterling","0","Units",,,292257624280.176,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1982-Q1","Q1-1982","GBP","Pound Sterling","0","Units",,,300353632755.644,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1982-Q2","Q2-1982","GBP","Pound Sterling","0","Units",,,305409522190.369,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1982-Q3","Q3-1982","GBP","Pound Sterling","0","Units",,,310126615454.546,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1982-Q4","Q4-1982","GBP","Pound Sterling","0","Units",,,315914827287.89,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1983-Q1","Q1-1983","GBP","Pound Sterling","0","Units",,,324892394439.065,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1983-Q2","Q2-1983","GBP","Pound Sterling","0","Units",,,328986057413.236,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1983-Q3","Q3-1983","GBP","Pound Sterling","0","Units",,,334965078420.097,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1983-Q4","Q4-1983","GBP","Pound Sterling","0","Units",,,342983285403.378,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1984-Q1","Q1-1984","GBP","Pound Sterling","0","Units",,,351049878711.764,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1984-Q2","Q2-1984","GBP","Pound Sterling","0","Units",,,359181348067.694,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1984-Q3","Q3-1984","GBP","Pound Sterling","0","Units",,,369660246966.297,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1984-Q4","Q4-1984","GBP","Pound Sterling","0","Units",,,380008774015.005,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1985-Q1","Q1-1985","GBP","Pound Sterling","0","Units",,,389634896062.381,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1985-Q2","Q2-1985","GBP","Pound Sterling","0","Units",,,397594050954.916,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1985-Q3","Q3-1985","GBP","Pound Sterling","0","Units",,,407527492634.802,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1985-Q4","Q4-1985","GBP","Pound Sterling","0","Units",,,414411117207.259,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1986-Q1","Q1-1986","GBP","Pound Sterling","0","Units",,,423560467220.237,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1986-Q2","Q2-1986","GBP","Pound Sterling","0","Units",,,430602529915.962,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1986-Q3","Q3-1986","GBP","Pound Sterling","0","Units",,,437097846618.907,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1986-Q4","Q4-1986","GBP","Pound Sterling","0","Units",,,443929755316.081,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1987-Q1","Q1-1987","GBP","Pound Sterling","0","Units",,,450080000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1987-Q2","Q2-1987","GBP","Pound Sterling","0","Units",,,463736000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1987-Q3","Q3-1987","GBP","Pound Sterling","0","Units",,,473504000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1987-Q4","Q4-1987","GBP","Pound Sterling","0","Units",,,483276000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1988-Q1","Q1-1988","GBP","Pound Sterling","0","Units",,,495492000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1988-Q2","Q2-1988","GBP","Pound Sterling","0","Units",,,510076000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1988-Q3","Q3-1988","GBP","Pound Sterling","0","Units",,,523288000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1988-Q4","Q4-1988","GBP","Pound Sterling","0","Units",,,537860000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1989-Q1","Q1-1989","GBP","Pound Sterling","0","Units",,,551880000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1989-Q2","Q2-1989","GBP","Pound Sterling","0","Units",,,573704000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1989-Q3","Q3-1989","GBP","Pound Sterling","0","Units",,,593928000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1989-Q4","Q4-1989","GBP","Pound Sterling","0","Units",,,601904000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1990-Q1","Q1-1990","GBP","Pound Sterling","0","Units",,,626612000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1990-Q2","Q2-1990","GBP","Pound Sterling","0","Units",,,640600000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1990-Q3","Q3-1990","GBP","Pound Sterling","0","Units",,,660360000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1990-Q4","Q4-1990","GBP","Pound Sterling","0","Units",,,674372000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1991-Q1","Q1-1991","GBP","Pound Sterling","0","Units",,,686768000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1991-Q2","Q2-1991","GBP","Pound Sterling","0","Units",,,692320000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1991-Q3","Q3-1991","GBP","Pound Sterling","0","Units",,,710680000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1991-Q4","Q4-1991","GBP","Pound Sterling","0","Units",,,717132000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1992-Q1","Q1-1992","GBP","Pound Sterling","0","Units",,,738924000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1992-Q2","Q2-1992","GBP","Pound Sterling","0","Units",,,735976000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1992-Q3","Q3-1992","GBP","Pound Sterling","0","Units",,,742876000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1992-Q4","Q4-1992","GBP","Pound Sterling","0","Units",,,745444000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1993-Q1","Q1-1993","GBP","Pound Sterling","0","Units",,,747516000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1993-Q2","Q2-1993","GBP","Pound Sterling","0","Units",,,765008000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1993-Q3","Q3-1993","GBP","Pound Sterling","0","Units",,,773088000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1993-Q4","Q4-1993","GBP","Pound Sterling","0","Units",,,784060000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1994-Q1","Q1-1994","GBP","Pound Sterling","0","Units",,,778028000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1994-Q2","Q2-1994","GBP","Pound Sterling","0","Units",,,786888000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1994-Q3","Q3-1994","GBP","Pound Sterling","0","Units",,,803424000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1994-Q4","Q4-1994","GBP","Pound Sterling","0","Units",,,807700000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1995-Q1","Q1-1995","GBP","Pound Sterling","0","Units",,,827808000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1995-Q2","Q2-1995","GBP","Pound Sterling","0","Units",,,842292000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1995-Q3","Q3-1995","GBP","Pound Sterling","0","Units",,,852888000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1995-Q4","Q4-1995","GBP","Pound Sterling","0","Units",,,865056000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1996-Q1","Q1-1996","GBP","Pound Sterling","0","Units",,,870256000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1996-Q2","Q2-1996","GBP","Pound Sterling","0","Units",,,884476000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1996-Q3","Q3-1996","GBP","Pound Sterling","0","Units",,,902896000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1996-Q4","Q4-1996","GBP","Pound Sterling","0","Units",,,896884000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1997-Q1","Q1-1997","GBP","Pound Sterling","0","Units",,,899808000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1997-Q2","Q2-1997","GBP","Pound Sterling","0","Units",,,926548000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1997-Q3","Q3-1997","GBP","Pound Sterling","0","Units",,,937856000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1997-Q4","Q4-1997","GBP","Pound Sterling","0","Units",,,942680000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1998-Q1","Q1-1998","GBP","Pound Sterling","0","Units",,,948584000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1998-Q2","Q2-1998","GBP","Pound Sterling","0","Units",,,961912000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1998-Q3","Q3-1998","GBP","Pound Sterling","0","Units",,,972092000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1998-Q4","Q4-1998","GBP","Pound Sterling","0","Units",,,981816000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1999-Q1","Q1-1999","GBP","Pound Sterling","0","Units",,,973184000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1999-Q2","Q2-1999","GBP","Pound Sterling","0","Units",,,1008904000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1999-Q3","Q3-1999","GBP","Pound Sterling","0","Units",,,1015208000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","1999-Q4","Q4-1999","GBP","Pound Sterling","0","Units",,,1038664000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2000-Q1","Q1-2000","GBP","Pound Sterling","0","Units",,,1051948000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2000-Q2","Q2-2000","GBP","Pound Sterling","0","Units",,,1070888000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2000-Q3","Q3-2000","GBP","Pound Sterling","0","Units",,,1092944000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2000-Q4","Q4-2000","GBP","Pound Sterling","0","Units",,,1115736000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2001-Q1","Q1-2001","GBP","Pound Sterling","0","Units",,,1136160000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2001-Q2","Q2-2001","GBP","Pound Sterling","0","Units",,,1125832000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2001-Q3","Q3-2001","GBP","Pound Sterling","0","Units",,,1134184000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2001-Q4","Q4-2001","GBP","Pound Sterling","0","Units",,,1134788000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2002-Q1","Q1-2002","GBP","Pound Sterling","0","Units",,,1150260000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2002-Q2","Q2-2002","GBP","Pound Sterling","0","Units",,,1164292000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2002-Q3","Q3-2002","GBP","Pound Sterling","0","Units",,,1165980000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2002-Q4","Q4-2002","GBP","Pound Sterling","0","Units",,,1174488000000,,
"GBR","United Kingdom","YRH_G","Gross current receipts of households and non-profit institutions serving households","Q","Quarterly","2003-Q1","Q1-2003","GBP","Pound Sterling","0","Units",,,1190696000000,,
